product_id,activity_product_id,brand_id,brand,name,category,subcategory,price,original_price,discount,stock,activity_stock,sell_num,activity_id,activity_type,catalog_id,sku
p15864418,504138467,14060,,IPSA茵芙莎美白精華液-50ml,3022,1096,492,820,6.0,4,4,19,500022564,23,c85700421,
p15872025,504138468,14060,,IPSA茵芙莎自律角質清理液-1  （142ml）,3022,1088,180,300,6.0,3,3,28,500022564,23,c85709174,
p15864423,504138469,14060,,IPSA茵芙莎彈潤面霜50g,3022,1093,378,630,6.0,3,3,47,500022564,23,c85699916,
p15884963,504138470,14060,,IPSA茵芙莎-茵芙莎清盈舒緩防曬乳（敏感肌）30g,3022,1092,168,280,6.0,0,0,38,500022564,23,c85726518,
p15952671,504138471,14060,,IPSA茵芙莎光透充盈組合7-175ml,3022,1090,318,530,6.0,1,1,3,500022564,23,c85797725,
p15952389,504138472,14060,,IPSA茵芙莎光透充盈組合1-175ml,3022,1090,318,530,6.0,1,1,,500022564,23,c85797724,
p15952670,504138473,14060,,IPSA茵芙莎光透充盈組合5-175ml,3022,1090,318,530,6.0,0,0,3,500022564,23,c85797346,
p15952394,504138474,14060,,IPSA茵芙莎光透充盈組合8-175ml,3022,1090,318,530,6.0,0,0,3,500022564,23,c85797349,
p15825594,504138475,14060,,IPSA茵芙莎三色遮瑕膏雙盒裝E（4.5g + 4.5g）,3021,2220,327,540,6.1,0,0,200+,500022564,23,c85647737,
p15884965,504138476,14060,,IPSA茵芙莎自律舒緩美肌液2 175ml,3022,1091,282,470,6.0,0,0,61,500022564,23,c85726399,
p15864420,504138477,14060,,IPSA茵芙莎流金歲月修飾噴霧50ml,3022,1090,102,170,6.0,0,0,28,500022564,23,c85699912,
p15917619,504138478,14060,,IPSA茵芙莎深潤流金旅行套裝,3022,1100,225,375,6.0,0,0,1,500022564,23,c85761783,
p15888659,504138479,14060,,IPSA茵芙莎自律舒緩美肌液1  175ml,3022,1091,282,470,6.0,4,4,18,500022564,23,c85730728,
p15865489,504138480,14060,,IPSA茵芙莎自律美肌液7-175ML,3022,1090,336,560,6.0,0,0,21,500022564,23,c85699911,
p15871559,504138481,14060,,IPSA茵芙莎自律美肌液2-175ML,3022,1091,336,560,6.0,0,0,17,500022564,23,c85709168,
p15844010,504138482,14060,,IPSA茵芙莎自律美肌液 175ml,3022,1091,336,560,6.0,0,0,24,500022564,23,,
p15859409,504138483,14060,,IPSA茵芙莎流金歲月凝潤護理油-100ML,3028,2272,237,395,6.0,0,0,12,500022564,23,c85693195,
p15952673,504138484,14060,,IPSA茵芙莎光透充盈組合3-175ml,3022,1090,318,530,6.0,0,0,2,500022564,23,c85797347,
p15952395,504138485,14060,,IPSA茵芙莎光透充盈組合4-175ml,3022,1090,318,530,6.0,0,0,3,500022564,23,c85797730,
p15952674,504138486,14060,,IPSA茵芙莎光透充盈組合6-175ml,3022,1090,318,530,6.0,1,1,2,500022564,23,c85797350,
p15742014,504138487,30992,,Kilian凱利安狂野淑女濃香水 50ml,3037,2352,1582,2260,7.0,2,2,3,500022564,23,c85555317,
p15884991,504138488,30992,,By Kilian凱利安手霜 狂野淑女香型50ml（醉人花香）,3037,2352,329,470,7.0,0,0,12,500022564,23,c85726550,
p15741472,504138489,30992,,Kilian凱利安 永生之花濃香水 50ml,3037,2352,1582,2260,7.0,0,0,2,500022564,23,c85555276,
p15741978,504138490,30992,,Kilian凱利安天堂月光濃香水 50ml,3037,2352,1582,2260,7.0,1,1,2,500022564,23,c85554752,
p15741227,504138491,30992,,Kilian凱利安冰雪玫瑰香水 50ml,3037,2352,1316,1880,7.0,0,0,3,500022564,23,c85555007,
p15741690,504138492,30992,,Kilian凱利安竹香禪意濃香水 50ml,3037,2352,1582,2260,7.0,0,0,15,500022564,23,c85554495,
p15900984,504138493,30992,,By Kilian凱利安香水 凱利安太陽輕吻女神50ml,3037,2352,1334,2260,5.9,0,0,1,500022564,23,c85745148,
p15845302,504138494,30992,,By Kilian 凱利安狂野淑女香水100ml,3037,2352,2160,3085,7.0,0,0,2,500022564,23,c85673808,
p15741967,504138495,30992,,Kilian凱利安寒冰伏特加濃香水 50ml,3037,2352,1582,2260,7.0,0,0,10,500022564,23,c85554743,
p15885456,504138496,30992,,By Kilian凱利安手霜帝國茗茶香型50ml（清新果香）,3037,2352,329,470,7.0,0,0,9,500022564,23,c85726551,
p15741680,504138497,30992,,Kilian凱利安直達天堂濃香水 50ml,3037,2352,1582,2260,7.0,1,1,3,500022564,23,c85554486,
p15865186,504138498,30992,,BY KILIAN香水 凱利安帝國茗茶 50ML,3037,2352,1582,2260,7.0,0,0,5,500022564,23,c85699613,
p15737065,504138499,30992,,Kilian凱利安蘋果白蘭地香水 50ml,3037,2352,1320,1880,7.0,0,0,5,500022564,23,c85548875,
p15895896,504138500,31009,,ALBION澳爾濱高級綿柔化妝棉,3012,3145,26,40,6.5,57,57,200+,500022564,23,c85739307,
p15886461,504138501,31873,,ALBION-全效植萃精華霜40g,3022,1093,429,660,6.5,11,11,87,500022564,23,c85727418,
p15846147,504138502,31873,,ALBION特級綿柔化妝棉 120pcs,3012,3145,46,70,6.6,0,0,100+,500022564,23,c85674414,
p15896324,504138503,31009,,ALBION澳爾濱3D膠原瑩白緊緻柔膚水200ml,3022,1090,377,580,6.5,1,1,4,500022564,23,c85739301,
p15846161,504138504,31873,,ALBION雅思臻鉑恒亮再生保濕滲透乳 200g,3022,1091,644,990,6.5,0,0,16,500022564,23,c85674460,
p15846158,504138505,31873,,ALBION雅思臻顏賦活再生柔膚水 200ml,3022,1090,644,990,6.5,1,1,10,500022564,23,c85674457,
p15846148,504138506,31873,,ALBION雅思臻鉑恒亮啟動細胞面霜 30g,3022,1093,1073,1650,6.5,1,1,6,500022564,23,c85674437,
p15846582,504138507,31873,,ALBION雅思臻顏賦活再生保濕滲透乳 200g,3022,1091,644,990,6.5,0,0,21,500022564,23,c85674725,
p15882032,504138508,31873,,ALBION 3D膠原緊緻面霜30g,3022,1093,644,990,6.5,1,1,8,500022564,23,c85722268,
p15882037,504138509,31873,,ALBION 3D膠原緊緻滲透乳200ml,3022,1091,377,580,6.5,1,1,15,500022564,23,c85721891,
p15846567,504138510,31873,,ALBION雅思臻鉑天狼星亮白精華液 40ml,3022,1096,806,1240,6.5,1,1,19,500022564,23,c85674428,
p15846571,504138511,31873,,ALBION雅思臻顏賦活再生面霜 30g,3022,1093,1073,1650,6.5,1,1,6,500022564,23,c85674436,
p15946812,504138512,31873,,Albion澳爾濱3D膠原瑩白緊緻面霜 30g,3022,1093,644,990,6.5,1,1,1,500022564,23,c85791827,
p15948963,504138513,31873,,ALBION澳爾濱雅思臻顏賦活再生豐盈保濕滲透乳200g,3022,1091,644,990,6.5,0,0,3,500022564,23,c85793991,
p15846573,504138514,31873,,ALBION奇肌修復露t,3022,1090,403,620,6.5,2,2,21,500022564,23,,
p15922111,504138515,31873,,ALBION澳爾濱雅思臻鉑恒亮再生卸妝啫喱油 150g,3022,2243,325,500,6.5,0,0,2,500022564,23,c85766284,
p15846574,504138516,31873,,ALBION奇肌修復露d補充裝 60ml,3022,1090,722,1110,6.5,0,0,19,500022564,23,c85674452,
p15846167,504138517,31873,,ALBION雅思臻顏再生雙效酵素精華 40ml,3022,1096,806,1240,6.5,0,0,12,500022564,23,c85674726,
p15882033,504138518,31873,,ALBION 3D膠原緊緻精華液40ml,3022,1096,540,830,6.5,0,0,13,500022564,23,c85722269,
p15911182,504138519,31009,,Albion白神發酵液 s 80ml,3022,1101,377,580,6.5,1,1,2,500022564,23,c85754859,
p15922112,504138520,31873,,ALBION澳爾濱雅思臻顏賦活再生潔面乳 150ml,3022,1088,293,450,6.5,1,1,2,500022564,23,c85766629,
p15846165,504138521,31873,,ALBION白神發酵液,3022,1090,406,580,7.0,0,0,27,500022564,23,,
p15915321,504138522,31873,,Albion白神發酵液 s 160ml,3022,1091,683,1050,6.5,0,0,6,500022564,23,c85759273,
p15915322,504138523,31873,,Albion3D膠原瑩白緊緻精華液,3022,1096,540,830,6.5,0,0,5,500022564,23,c85759618,
p15895889,504138524,31009,,ALBION澳爾濱雅思臻顏賦活再生卸妝霜-150G,3022,2243,325,500,6.5,1,1,3,500022564,23,c85739520,
p15846569,504138525,31873,,ALBION全方位基因修復防曬面霜 50g,3022,1093,540,830,6.5,2,2,80,500022564,23,c85674710,
p15882034,504138526,31873,,ALBION 3D膠原緊緻先乳後水套裝,3022,1100,832,1280,6.5,0,0,15,500022564,23,c85722270,
p15886464,504138527,31873,,ALBION-四重植萃瑩亮精華油40ml,3022,1096,267,410,6.5,0,0,100+,500022564,23,c85727523,
p16092324,504138528,31847,,Burberry博柏利花與她馥鬱香水100ml,3037,2352,1138,1750,6.5,1,1,,500022564,23,c85963707,
p16091961,504138529,31847,,Burberry博柏利卓越持妝柔焦蜜粉02,3021,2214,343,490,7.0,0,0,3,500022564,23,c85963219,
p16094854,504138530,31847,,BURBERRY博柏利LOLA唇膏622,3016,2195,256,320,8.0,0,0,,500022564,23,c85966618,
p16095248,504138531,31847,,BURBERRY博柏利LOLA唇膏636,3016,2195,280,350,8.0,1,1,,500022564,23,c85966617,
p16095260,504138532,31847,,BURBERRY博柏利卓越持妝柔焦蜜粉03,3021,2214,343,490,7.0,0,0,2,500022564,23,c85966176,
p16095255,504138533,10134,,Gucci古馳柔霧持妝氣墊粉底液03.5,3021,2201,496,620,8.0,1,1,,500022564,23,c85966623,
p16095254,504138534,10134,,Gucci古馳柔霧持妝氣墊粉底液02,3021,2201,496,620,8.0,1,1,,500022564,23,c85966172,
p16095263,504138535,10134,,Gucci古馳柔霧持妝氣墊粉底液04,3021,2201,496,620,8.0,1,1,,500022564,23,c85966180,
p16094859,504138536,10134,,Gucci古馳柔霧持妝氣墊粉底液03,3021,2201,496,620,8.0,1,1,,500022564,23,c85966626,
p16095256,504138537,10134,,Gucci古馳花之舞女性淡香精 Gorgeous Orchid Intense 50ml,3037,2352,1304,1630,8.0,1,1,,500022564,23,c85966173,
p16095264,504138538,10134,,Gucci古馳花之舞女性淡香精 Gorgeous Orchid Intense 75ml,3037,2352,920,1150,8.0,0,0,,500022564,23,c85966182,
p16095249,504138539,31873,,ELEGANCE 持久剔透防曬調色乳 30g (粉紅色),3022,1092,304,380,8.0,7,7,1,500022564,23,c85966169,
p16095253,504138540,31873,,ELEGANCE 持久剔透防曬調色乳 30g (紫色),3022,1092,304,380,8.0,23,23,9,500022564,23,c85966622,
p16094855,504138541,31873,,ELEGANCE 持久剔透防曬調色乳 30g (橙色),3022,1092,304,380,8.0,2,2,1,500022564,23,c85966171,
p16094862,504138542,31873,,ELEGANCE 持久剔透防曬調色乳 30g (亮膚色),3022,1092,304,380,8.0,2,2,1,500022564,23,c85966630,
p16094858,504138543,31873,,ALBION澄透角質速煥精華40ml,3022,1096,528,660,8.0,6,6,,500022564,23,c85966625,
p16095251,504138544,31873,,ALBION雅思臻鉑28天速效淡斑凈亮安瓶精華1.5mlx28pcs,3022,1096,1648,2060,8.0,3,3,,500022564,23,c85966170,
p16095268,504138545,31873,,ALBION五重植萃瑩澤精華油 40ml,3022,1096,328,410,8.0,8,8,6,500022564,23,c85966186,
p15742885,504138546,30917,,同仁堂安宮牛黃丸 單粒3克-清熱解毒/鎮靜開竅/保護心腦血管(有效期至：2030.6.19),3110,3117,1220,1280,9.5,159,159,600+,500022564,23,c85556197,
p15834139,504138547,30917,,同仁堂再造丸10粒-祛風化痰/活血通絡（有效期至2028.02.07）,3110,3111,390,600,6.5,0,0,46,500022564,23,c85661192,
