goodsID,goodsCode,leFoxID,chineseBrandName,englishBrandName,goodsName,goodsSubName,backstageCategory,price,originalPrice,costPrice,buyPrice,lowestPrice,lowestPriceText,stock,onSale,purchaseTypeId,purchaseModeType,timestamp,source,actualPrice,msrp
694cc3d656e4f1000101ec7b,20117778,4878862,汤姆福特,TOM FORD,幻魅亮泽唇膏,151  尽欢  ROSE BLUSH/0.9g,美妆护肤-面部彩妆-口红,319,,319.0,319,,,9999,True,0,,,pvg,319.0,319.0
694cc2b89cc20b00019be6a9,20112115,4873245,娇韵诗,CLARINS,紧塑轻盈护理油,100ml,个护家清-身体护理-纤体塑形,319,426.0,426.0,319,,,9999,True,0,,,pvg,319.0,426.0
694cc1f59cc20b00019bc4b0,20108170,4869388,祖·玛珑,JO MALONE LONDON,英国梨与小苍兰润肤乳液,250ml,个护家清-身体护理-润肤乳,421,494.0,494.0,320,,,9999,True,0,,,bodylotion,320.0,494.0
694cc37756e4f1000101db69,20115953,4876909,卡诗,KERASTASE,焕盈塑芯发膜,200ml,个护家清-美发护发-护发,320,421.0,421.0,320,,,9999,True,0,,,hair,320.0,421.0
694cc2b49cc20b00019be60c,20111992,4873170,雅诗兰黛,ESTÉE LAUDER,智妍紧塑精华眼霜  抗皱紧致,15ml,美妆护肤-面部护肤-眼霜/眼部精华,588,,588.0,320,,,9999,True,0,,,eye,320.0,588.0
694cc37ff52aff00011263f6,20116088,4877094,芭比波朗,BOBBI BROWN,持妆修饰三色遮瑕盘,1号 FAIR TO LIGHT 1/6g,美妆护肤-面部彩妆-遮瑕,321,378.0,378.0,321,,,9999,True,0,,,pvg,321.0,378.0
694cc2539cc20b00019bd2c9,20109964,4871173,雅诗兰黛,ESTÉE LAUDER,沁水光透妆前乳,40ml,美妆护肤-面部彩妆-妆前乳/隔离,323,382.0,382.0,323,,,9999,True,0,,,pvg,323.0,382.0
694cc3915b103b0001df2dfe,20116619,4877422,汤姆福特,TOM FORD,琉璃焕彩唇膏,33 裸海 PLAGE NUE/3.3g,美妆护肤-面部彩妆-口红,374,323.0,323.0,374,,,9999,True,0,,,pvg,323.0,374.0
694cc3b356e4f1000101e793,20117167,4878128,悦木之源,ORIGINS,咖啡因焕亮精华,30ml,美妆护肤-面部护肤-精华,323,382.0,382.0,323,,,9999,True,0,,,serum,323.0,382.0
694cc20256e4f10001019b2b,20108393,4869596,倩碧,CLINIQUE,美白乳 匀净卓研润肤乳液,,美妆护肤-面部护肤-乳液面霜,323,382.0,382.0,323,,,9999,True,0,,,cream,323.0,382.0
694cc39f5b103b0001df2ff1,20116620,4877753,汤姆福特,TOM FORD,琉璃焕彩唇膏,32 伊甸 PECHE PARADIS/3.3g,美妆护肤-面部彩妆-口红,374,323.0,323.0,374,,,9999,True,0,,,pvg,323.0,374.0
694cc35556e4f1000101d4d6,20115419,4876318,汤姆福特,TOM FORD,镜面唇蜜,22  朝露  SUNRISE PINK/5.5ml,美妆护肤-面部彩妆-唇彩/唇蜜/唇釉,374,323.0,323.0,374,,,9999,True,0,,,pvg,323.0,374.0
694cc3e756e4f1000101ee46,20118210,4879168,纪梵希,GIVENCHY,明星流光菁润粉底液,0C/30ml,美妆护肤-面部彩妆-粉底液/霜,330,326.0,326.0,330,,,9999,True,0,,,pvg,326.0,330.0
694cc2bff52aff00011244b6,20112210,4873303,纪梵希,GIVENCHY,光彩焕肤柔肤乳,50ml,美妆护肤-面部护肤-乳液面霜,330,520.0,520.0,330,,,9999,True,0,,,cream,330.0,520.0
694cc3e5f52aff0001127465,20118209,4879121,纪梵希,GIVENCHY,明星流光菁润粉底液 ,1.5W/30ml,美妆护肤-面部彩妆-粉底液/霜,330,499.0,499.0,330,,,9999,True,0,,,pvg,330.0,499.0
694cc3485b103b0001df246c,20114993,4876017,芭比波朗,BOBBI BROWN,清透持妆两用粉饼,W-026号 WARM IVORY （暖象牙白）/11g,美妆护肤-面部彩妆-粉饼,398,331.0,331.0,398,,,9999,True,0,,,pvg,331.0,398.0
6972e7e65bac8d00015082f1,20119300,5039688,伊丽莎白雅顿,Elizabeth Arden,【水润嘭嘭胶】60粒 时空焕活水润充盈胶囊精华液,28ml,美妆护肤-面部护肤-精华,444,598.0,598.0,331,,,9999,True,0,,,serum,331.0,598.0
694cc380f52aff0001126477,20116180,4877128,娇韵诗,CLARINS,青春赋活焕采乳液,100ml,美妆护肤-面部护肤-乳液面霜,333,495.0,495.0,333,,,9999,True,0,,,pvg,333.0,495.0
694cc34e9cc20b00019bff5e,20115252,4876156,倩碧,CLINIQUE,智慧专研多效抚纹面颈霜,50ml,美妆护肤-面部护肤-乳液面霜,491,333.0,333.0,491,,,9999,True,0,,,cream,333.0,491.0
694cc24ef52aff00011232c0,20109839,4871112,娇韵诗,CLARINS,修抚身体乳,175ml,个护家清-身体护理-润肤乳,333,510.0,510.0,333,,,9999,True,0,,,bodylotion,333.0,510.0
694cc3325b103b0001df2077,20114577,4875602,黛珂,DECORTÉ,AQ舒活凝光化妆水（倍润型）,200ml,美妆护肤-面部护肤-爽肤水/化妆水,400,339.0,339.0,400,,,9999,True,0,,,pvg,339.0,400.0
694cc39a56e4f1000101e231,20116859,4877632,资生堂,SHISEIDO, 悦薇智感紧颜亮肤水,150ml,美妆护肤-面部护肤-爽肤水/化妆水,455,600.0,600.0,340,,,9999,True,0,,,pvg,340.0,600.0
694cc39e5b103b0001df2fc5,20116861,4877725,资生堂,SHISEIDO,悦薇智感紧颜亮肤水(滋润型) ,150ml,美妆护肤-面部护肤-爽肤水/化妆水,455,600.0,600.0,340,,,9999,True,0,,,pvg,340.0,600.0
694cc1f6f52aff00011222a9,20108192,4869414,祖·玛珑,JO MALONE LONDON,杏桃花与蜂蜜香水,30ml,美妆护肤-香水香氛-香水,485,341.0,341.0,485,,,9999,True,0,,,pvg,341.0,485.0
694cc1f59cc20b00019bc49d,20108189,4869376,祖·玛珑,JO MALONE LONDON,鼠尾草与海盐香水,30ml,美妆护肤-香水香氛-香水,485,571.0,571.0,341,,,9999,True,0,,,pvg,341.0,571.0
694cc21f56e4f1000101a0a4,20109040,4870158,祖·玛珑,JO MALONE LONDON,英国梨与小苍兰香水-预包装,30ml,美妆护肤-香水香氛-香水,485,571.0,571.0,341,,,9999,True,0,,,pvg,341.0,571.0
694cc1f8f52aff0001122314,20108176,4869452,祖·玛珑,JO MALONE LONDON,英国梨与小苍兰香水,30ml,美妆护肤-香水香氛-香水,341,571.0,571.0,341,,,9999,True,0,,,pvg,341.0,571.0
694cc1f69cc20b00019bc4f2,20108184,4869419,祖·玛珑,JO MALONE LONDON,蓝风铃香水,30ml,美妆护肤-香水香氛-香水,341,571.0,571.0,341,,,9999,True,0,,,pvg,341.0,571.0
694cc21f56e4f1000101a094,20109033,4870152,祖·玛珑,JO MALONE LONDON,鼠尾草与海盐香水-预包装,30ml,美妆护肤-香水香氛-香水,356,571.0,571.0,341,,,9999,True,0,,,pvg,341.0,571.0
694cc3715b103b0001df2a96,20115860,4876849,茱莉蔻,JURLIQUE,草本肌源焕新双重精华,30ml,美妆护肤-面部护肤-精华,342,490.0,490.0,342,,,9999,True,0,,,serum,342.0,490.0
694cc2b35b103b0001aea3fc,20112127,4873150,娇韵诗,CLARINS,紧致身体霜,200ml,个护家清-身体护理-纤体塑形,342,480.0,480.0,342,,,9999,True,0,,,pvg,342.0,480.0
694cc32e9cc20b00019bfaea,20114720,4875512,茱莉蔻,JURLIQUE,玫瑰护手霜三件套装（100ml*3）,,个护家清-身体护理-手部护理,398,665.0,665.0,345,,,9999,True,0,,,pvg,345.0,665.0
694cc3475b103b0001df243e,20114996,4875998,朗仕,LAB SERIES,保湿焕亮精华乳液   充能保湿乳,50ml,美妆护肤-男士护肤-男士面部护理,348,410.0,410.0,348,,,9999,True,0,,,pvg,348.0,410.0
698b3a0f00116300016c3a14,20163974,5162332,欧莱雅,L’ORÉAL,巴黎欧莱雅青春密码密集肌能精华肌底液两支装 100ml*2,100m*2,美妆护肤-面部护肤-精华,975,,975.0,348,,,9999,True,0,,,serum,348.0,975.0
694cc3ed9cc20b00019c17ff,20118231,4879308,倩碧,CLINIQUE,【水磁场水光瓶】水嫩焕肤精华 ,30ml,美妆护肤-面部护肤-精华,348,410.0,410.0,348,,,9999,True,0,,,serum,348.0,410.0
694cc38cf52aff00011266e8,20116274,4877380,芭比波朗,BOBBI BROWN, 轻盈持妆气垫粉底液,2号 EXTRA LIGHT/12g,美妆护肤-面部彩妆-气垫,349,410.0,410.0,349,,,9999,True,0,,,pvg,349.0,410.0
694cc381f52aff000112647f,20116267,4877131,芭比波朗,BOBBI BROWN, 轻盈持妆气垫粉底液,1号 PORCELAIN/12g,美妆护肤-面部彩妆-气垫,349,410.0,410.0,349,,,9999,True,0,,,pvg,349.0,410.0
694cc3d59cc20b00019c14f5,20117811,4878851,卡诗,KERASTASE,菁纯亮泽梦幻香氛修护油,75ml,个护家清-美发护发-护发,350,449.0,449.0,350,,,9999,True,0,,,hair,350.0,449.0
694cc34ef52aff0001125b9c,20115256,4876164,馥蕾诗,FRESH,莲花青春晚霜,50ml,美妆护肤-面部护肤-乳液面霜,350,515.0,515.0,350,,,9999,True,0,,,cream,350.0,515.0
698b41054e0c690001df6444,20190766,5206297,娇韵诗,CLARINS,匀净焕白淡斑柔肤水,200ml,美妆护肤-面部护肤-爽肤水/化妆水,350,,350.0,350,,,9999,True,0,,,pvg,350.0,350.0
694cc3d156e4f1000101eb79,20117870,4878745,梅森马吉拉,Maison Margiela,松间落雪香氛蜡烛,165g,美妆护肤-香水香氛-家居香氛,420,350.0,350.0,420,,,9999,True,0,,,fragrance,350.0,420.0
698b3e0696a4df0001f23344,20186870,5192677,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液  第二代DW持妆粉底液,2W1/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
698b3e2300116300016c96eb,20186889,5193593,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液  第二代DW持妆粉底液,1N1/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
698b3e2996a4df0001f237dc,20186884,5193820,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液 第二代DW持妆粉底液,2N1/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
698b3e06b25b84000127fb52,20186885,5192650,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液  第二代DW持妆粉底液,1W2/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
698b3e0b96a4df0001f2346f,20186879,5192889,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液  第二代DW持妆粉底液,0N1/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
698b3e1d00116300016c965e,20186886,5193357,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液   第二代DW持妆粉底液,1C1/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
698dbcaffd41a80001240f3c,20186894,5214199,雅诗兰黛,ESTÉE LAUDER,轻透持妆粉底液  第二代DW持妆粉底液,1W0/30ml,美妆护肤-面部彩妆-粉底液/霜,352,417.0,417.0,352,,,9999,True,0,,,pvg,352.0,417.0
694cc3fc5b103b0001df413e,20118553,4879581,资生堂,SHISEIDO,盼丽风姿智感抚痕日乳,75ml,美妆护肤-面部护肤-乳液面霜,353,483.0,483.0,353,,,9999,True,0,,,cream,353.0,483.0
694cc3cdf52aff0001127096,20117723,4878644,芭比波朗,BOBBI BROWN,轻盈持妆粉底液,N-032 柔沙  SAND/30ml,美妆护肤-面部彩妆-粉底液/霜,355,417.0,417.0,355,,,9999,True,0,,,pvg,355.0,417.0
694cc3eaf52aff0001127552,20118339,4879235,科颜氏,KIEHLS,集焕亮舒缓乳液,100ml,美妆护肤-面部护肤-乳液面霜,355,483.0,483.0,355,,,9999,True,0,,,cream,355.0,483.0
694cc3cf56e4f1000101eb27,20117726,4878683,芭比波朗,BOBBI BROWN,轻盈持妆粉底液,N-012 瓷白 PORCELAIN/30ml,美妆护肤-面部彩妆-粉底液/霜,355,417.0,417.0,355,,,9999,True,0,,,pvg,355.0,417.0
694cc3cc5b103b0001df3735,20117729,4878615,芭比波朗,BOBBI BROWN,轻盈持妆粉底液,W-016 暖瓷白 WARM PORCELAIN/30ml,美妆护肤-面部彩妆-粉底液/霜,355,417.0,417.0,355,,,9999,True,0,,,pvg,355.0,417.0
694cc3d0f52aff000112711a,20117727,4878716,芭比波朗,BOBBI BROWN,轻盈持妆粉底液,N-000 中性雪花白 NEUTRAL ALABASTER/30ml,美妆护肤-面部彩妆-粉底液/霜,355,417.0,417.0,355,,,9999,True,0,,,pvg,355.0,417.0
694cc3ab9cc20b00019c0e58,20116936,4877961,雅诗兰黛,ESTÉE LAUDER,DW方气垫粉底液  防晒 遮瑕 持久,1W1 暖调白皙肤色/一盒两芯 24g,美妆护肤-面部彩妆-气垫,355,417.0,417.0,355,,,9999,True,0,,,pvg,355.0,417.0
694cc2c65b103b0001aea758,20112389,4873485,馥蕾诗,FRESH,玫瑰密集保湿面霜,100ml,美妆护肤-面部护肤-乳液面霜,356,615.0,615.0,356,,,9999,True,0,,,pvg,356.0,615.0
694cc2dd56e4f1000101bdb1,20112703,4873924,欧莱雅,L’ORÉAL,巴黎复颜玻尿酸水光充盈淡纹眼霜双支装,65ml*2,美妆护肤-面部护肤-眼霜/眼部精华,603,1040.0,1040.0,358,,,9999,True,0,,,eye,358.0,1040.0
694cc2c756e4f1000101bb4e,20112401,4873503,馥蕾诗,FRESH,红茶凝时焕活面霜,50ml,美妆护肤-面部护肤-乳液面霜,420,770.0,770.0,360,,,9999,True,0,,,pvg,360.0,770.0
694cc420f52aff0001127e3a,20119402,4880360,香缇卡,Chantecaille,自然肌肤隔离霜,珍光白/35g,美妆护肤-面部彩妆-妆前乳/隔离,366,560.0,560.0,366,,,9999,True,0,,,pvg,366.0,560.0
694cc3885b103b0001df2d79,20116428,4877321,高美蓝,TAKAMI,角质护理精华液,60ml,美妆护肤-面部护肤-精华,450,588.0,588.0,369,,,9999,True,0,,,serum,369.0,588.0
694cc36956e4f1000101d96f,20115752,4876683,伊丽莎白雅顿,Elizabeth Arden,时空焕活淡纹紧致面霜,50ml,美妆护肤-面部护肤-乳液面霜,370,488.0,488.0,370,,,9999,True,0,,,cream,370.0,488.0
694cc39d9cc20b00019c0bd5,20116684,4877692,宝格丽,BVLGARI,白晶柔润香体乳,200ml,个护家清-身体护理-润肤乳,371,445.0,445.0,371,,,9999,True,0,,,bodylotion,371.0,445.0
6972e79e3ae2ea0001905dac,20113403,5038728,雅诗兰黛,ESTÉE LAUDER,鲜活亮采红石榴二合一面霜,50ml,美妆护肤-面部护肤-乳液面霜,493,371.0,371.0,493,,,9999,True,0,,,cream,371.0,493.0
694cc2c7f52aff00011245ec,20112268,4873502,宝格丽,BVLGARI,沐光玫香润体乳,200ml,个护家清-身体护理-润肤乳,371,445.0,445.0,371,,,9999,True,0,,,bodylotion,371.0,445.0
694cc2eaf52aff0001124c32,20113088,4874229,芭比波朗,BOBBI BROWN,密集奢采精华妆前隔离乳（虫草隔离）,40ml,美妆护肤-面部彩妆-妆前乳/隔离,372,438.0,438.0,372,,,9999,True,0,,,pvg,372.0,438.0
694cc39c5b103b0001df2f7f,20116854,4877665,资生堂,SHISEIDO,悦薇智感紧颜亮肤乳(滋润型) ,100ml,美妆护肤-面部护肤-乳液面霜,499,662.0,662.0,373,,,9999,True,0,,,cream,373.0,662.0
694cc2a15b103b0001abea4a,20111643,4872747,朗仕,LAB SERIES,多功能保养乳液,100ml,美妆护肤-男士护肤-男士面部护理,374,441.0,441.0,374,,,9999,True,0,,,pvg,374.0,441.0
694cc245f52aff0001123174,20109770,4870953,汤姆福特,TOM FORD,激情幻魅唇膏,16  斯嘉丽红 SCARLET ROUGE/3g,美妆护肤-面部彩妆-口红,374,441.0,441.0,374,,,9999,True,0,,,pvg,374.0,441.0
694cc3aff52aff0001126b67,20117020,4878016,汤姆福特,TOM FORD,新烈焰幻魅唇膏,15 肆意姜橘 WILD GINGER/3.5g,美妆护肤-面部彩妆-口红,374,441.0,441.0,374,,,9999,True,0,,,pvg,374.0,441.0
694cc2a7f52aff0001124069,20111674,4872852,汤姆福特,TOM FORD,柔雾缎采唇膏 ,50  朱砂痣  ADORED/3.3g,美妆护肤-面部彩妆-口红,374,441.0,441.0,374,,,9999,True,0,,,pvg,374.0,441.0
694cc36856e4f1000101d934,20115702,4876659,馥蕾诗,FRESH,红茶凝时焕活眼霜,15ml,美妆护肤-面部护肤-眼霜/眼部精华,400,376.0,376.0,400,,,9999,True,0,,,eye,376.0,400.0
694cc39b9cc20b00019c0b9b,20116860,4877652,资生堂,SHISEIDO,悦薇智感紧颜亮肤乳,100ml,美妆护肤-面部护肤-乳液面霜,408,662.0,662.0,376,,,9999,True,0,,,cream,376.0,662.0
694cc3e09cc20b00019c1650,20118065,4879045,娇韵诗,CLARINS,透亮焕白淡斑精华露,150ml,美妆护肤-面部护肤-爽肤水/化妆水,379,559.0,559.0,379,,,9999,True,0,,,pvg,379.0,559.0
694cc233f52aff0001122f60,20109452,4870580,莱珀妮,LA PRAIRIE,柔和泡沫洁面膏,125ml,美妆护肤-面部护肤-洁面,699,409.0,409.0,380,,,9999,True,0,,,pvg,380.0,699.0
694cc3119cc20b00019bf61d,20113819,4874939,雪花秀,Sulwhasoo,与润夜间焕活面膜两只装,,美妆护肤-面部护肤-面膜,380,518.0,518.0,380,,,9999,True,0,,,pvg,380.0,518.0
694cc3d8f52aff00011272c7,20118071,4878918,娇韵诗,CLARINS,焕颜紧塑弹力乳液,100ml,美妆护肤-面部护肤-乳液面霜,635,614.0,614.0,380,,,9999,True,0,,,pvg,380.0,635.0
694cc23656e4f1000101a474,20109450,4870606,莱珀妮,LA PRAIRIE,滋润洁面乳,200ml,美妆护肤-面部护肤-洁面,480,409.0,409.0,380,,,9999,True,0,,,pvg,380.0,480.0
694cc2b356e4f1000101b922,20111973,4873145,雅诗兰黛,ESTÉE LAUDER,持妆云烟蜜粉-透明哑光,902 PROFOUND/9g,美妆护肤-面部彩妆-散粉/蜜粉,383,452.0,452.0,383,,,9999,True,0,,,pvg,383.0,452.0
694cc39d56e4f1000101e307,20116840,4877696,黛珂,DECORTÉ,AQ舒活耀白乳液,200ml,美妆护肤-面部护肤-乳液面霜,387,537.0,537.0,387,,,9999,True,0,,,cream,387.0,537.0
694cc35c5b103b0001df280e,20115299,4876388,雅诗兰黛,ESTÉE LAUDER,鲜活亮采红石榴精华水  双支装 ,200ml*2,美妆护肤-面部护肤-爽肤水/化妆水,431,,431.0,388,,,9999,True,0,,,pvg,388.0,431.0
694cc3b2f52aff0001126c0c,20117094,4878099,祖·玛珑,JO MALONE LONDON,柏木与葡萄藤沐浴露,250ml,个护家清-身体护理-沐浴露,390,459.0,459.0,390,,,9999,True,0,,,bodywash,390.0,459.0
694cc35a5b103b0001df27cf,20115509,4876366,祖·玛珑,JO MALONE LONDON,丝绒玫瑰与乌木沐浴露,250ml,个护家清-身体护理-沐浴露,390,459.0,459.0,390,,,9999,True,0,,,pvg,390.0,459.0
694cc364f52aff0001125ecc,20115627,4876569,馥蕾诗,FRESH,玫瑰润泽密集保湿霜双支装,,美妆护肤-面部护肤-乳液面霜,470,695.0,695.0,390,,,9999,True,0,,,cream,390.0,695.0
698b3f0e4e0c690001df558f,20197080,5201373,娇韵诗,CLARINS,轻透养肤防晒乳（润粉色）,50ml,美妆护肤-面部护肤-防晒,460,,460.0,391,,,9999,True,0,,,pvg,391.0,460.0
694cc3f15b103b0001df3fbe,20118427,4879394,馥蕾诗,FRESH,红茶紧致提拉睡眠面膜,100ml,美妆护肤-面部护肤-面膜,466,715.0,715.0,395,,,9999,True,0,,,pvg,395.0,715.0
6972e7d2ab782600011c402b,20113499,5039592,祖·玛珑,JO MALONE LONDON,英国梨与小苍兰润肤喷雾,100ml,个护家清-身体护理-润肤乳,398,469.0,469.0,398,,,9999,True,0,,,pvg,398.0,469.0
694cc2985b103b0001abe9b2,20111499,4872609,祖·玛珑,JO MALONE LONDON,英国梨与小苍兰蜡烛-预包装版,200g,美妆护肤-香水香氛-家居香氛,425,399.0,399.0,425,,,9999,True,0,,,fragrance,399.0,425.0
694cc37ff52aff00011263ec,20116189,4877090,娇韵诗,CLARINS,青春赋活焕采日霜,50ml,美妆护肤-面部护肤-乳液面霜,399,615.0,615.0,399,,,9999,True,0,,,pvg,399.0,615.0
694cc2dd5b103b0001aeaaf9,20112977,4873934,欧莱雅,L’ORÉAL,巴黎黑精华年轻密语新修护肌底液双支装,115ml*2,美妆护肤-面部护肤-精华,810,1115.0,1115.0,399,,,9999,True,0,,,serum,399.0,1115.0
694cc2d49cc20b00019bec97,20112611,4873798,雅诗兰黛,ESTÉE LAUDER,沁水养肤粉底液,1W1#70 BONE 象牙白/30ml,美妆护肤-面部彩妆-粉底液/霜,399,469.0,469.0,399,,,9999,True,0,,,pvg,399.0,469.0
694cc3e99cc20b00019c1754,20118250,4879199,祖·玛珑,JO MALONE LONDON,英国橡树与榛子香氛蜡烛,200g,美妆护肤-香水香氛-家居香氛,425,399.0,399.0,425,,,9999,True,0,,,fragrance,399.0,425.0
694cc3995b103b0001df2f1c,20116436,4877589,高美蓝,TAKAMI,五重维C维E精华液,30ml,美妆护肤-面部护肤-精华,399,532.0,532.0,399,,,9999,True,0,,,serum,399.0,532.0
6972e7e6891e960001519603,20111497,5039692,祖·玛珑,JO MALONE LONDON,青柠罗勒与柑橘蜡烛-预包装版,200g,美妆护肤-香水香氛-家居香氛,425,399.0,399.0,425,,,9999,True,0,,,fragrance,399.0,425.0
694cc25df52aff0001123616,20110274,4871422,范思哲,VERSACE,男士香水套装,香水100ml+沐浴露100ml,美妆护肤-香水香氛-香水套装,471,585.0,585.0,399,,,9999,True,0,,,pvg,399.0,585.0
694cc1e3f52aff0001122038,20107729,4868950,范思哲,VERSACE,男士淡香水,100ml,美妆护肤-香水香氛-香水,469,580.0,580.0,400,,,9999,True,0,,,pvg,400.0,580.0
694cc334f52aff000112586c,20114574,4875659,黛珂,DECORTÉ,AQ舒活凝光乳液（滋润型）,200ml,美妆护肤-面部护肤-乳液面霜,400,537.0,537.0,400,,,9999,True,0,,,pvg,400.0,537.0
694cc1e556e4f100010196f2,20107819,4869007,倩碧,CLINIQUE,天才黄油无油款两件装,125ml*2,美妆护肤-面部护肤-乳液面霜,405,403.0,403.0,405,,,9999,True,0,,,pvg,403.0,405.0
694cc261f52aff0001123722,20110486,4871513,黛珂,DECORTÉ,智密紧颜精华液,50ml,美妆护肤-面部护肤-精华,408,659.0,659.0,408,,,9999,True,0,,,serum,408.0,659.0
698b3130de05310001a00559,20113316,5119025,娇韵诗,CLARINS,透亮焕白淡斑保湿凝霜,50ml,美妆护肤-面部护肤-乳液面霜,408,565.0,565.0,408,,,9999,True,0,,,pvg,408.0,565.0
694cc3e2f52aff000112740a,20118083,4879076,娇韵诗,CLARINS,焕颜紧塑弹力晚霜（滋润型替换装） ,50ml,美妆护肤-面部护肤-乳液面霜,409,,409.0,409,,,9999,True,0,,,cream,409.0,409.0
694cc3e55b103b0001df3c52,20118081,4879116,娇韵诗,CLARINS,焕颜紧塑弹力晚安霜（替换装） ,50ml,美妆护肤-面部护肤-乳液面霜,409,600.0,600.0,409,,,9999,True,0,,,cream,409.0,600.0
694cc3819cc20b00019c07a1,20116179,4877135,娇韵诗,CLARINS,青春赋活焕采晚霜,50ml,美妆护肤-面部护肤-乳液面霜,409,638.0,638.0,409,,,9999,True,0,,,cream,409.0,638.0
694cc2a69cc20b00019be29f,20111793,4872818,祖·玛珑,JO MALONE LONDON,薰衣草与月光花满室幽香香薰,165ml,美妆护肤-香水香氛-家居香氛,593,410.0,410.0,593,,,9999,True,0,,,pvg,410.0,593.0
694cc24856e4f1000101a76d,20109835,4871042,祖·玛珑,JO MALONE LONDON,蓝风铃满室幽香香薰,165ml,美妆护肤-香水香氛-家居香氛,593,410.0,410.0,593,,,9999,True,0,,,fragrance,410.0,593.0
69f1f90a229c800001373954,20187862,5381641,卡诗,KERASTASE,新赋源芯丝头皮防脱精华液,90ml,个护家清-美发护发-护发,410,,410.0,410,,,9999,True,0,,,hair,410.0,410.0
694cc20d56e4f10001019dc2,20108715,4869844,祖·玛珑,JO MALONE LONDON,英国梨与小苍兰香氛满室幽香香薰,165ml,美妆护肤-香水香氛-家居香氛,410,697.0,697.0,410,,,9999,True,0,,,fragrance,410.0,697.0
694cc3e356e4f1000101eda6,20118096,4879087,雪花秀,Sulwhasoo,滋盈琉光润颜水乳礼盒,,美妆护肤-面部护肤-面部护理套装,411,649.0,649.0,411,,,9999,True,0,,,pvg,411.0,649.0
694cc2f4f52aff0001124e7c,20113514,4874491,黛珂,DECORTÉ,牛油果植萃乳液套装,300ml*2,美妆护肤-面部护肤-乳液面霜,549,738.0,738.0,412,,,9999,True,0,,,cream,412.0,738.0
694cc3869cc20b00019c0890,20116135,4877272,黛珂,DECORTÉ,草本植萃精华水,300ml*2,美妆护肤-面部护肤-爽肤水/化妆水,550,738.0,738.0,413,,,9999,True,0,,,pvg,413.0,738.0
694cc1e5f52aff0001122083,20107852,4869004,海蓝之谜,LA MER,手部护理霜,100ml,个护家清-身体护理-手部护理,485,837.0,837.0,419,,,9999,True,0,,,pvg,419.0,837.0
694cc1f35b103b0001abce2e,20108165,4869330,祖·玛珑,JO MALONE LONDON,青柠罗勒与柑橘润肤乳液,250ml,个护家清-身体护理-润肤乳,421,494.0,494.0,421,,,9999,True,0,,,pvg,421.0,494.0
694cc20f5b103b0001abd168,20108707,4869903,祖·玛珑,JO MALONE LONDON,牡丹与胭红麂绒润肤乳液,250ml,个护家清-身体护理-润肤乳,421,494.0,494.0,421,,,9999,True,0,,,pvg,421.0,494.0
694cc1f35b103b0001abce64,20108171,4869343,祖·玛珑,JO MALONE LONDON,橙花润肤乳液,250ml,个护家清-身体护理-润肤乳,421,494.0,494.0,421,,,9999,True,0,,,bodylotion,421.0,494.0
694cc2f59cc20b00019bf126,20113496,4874506,祖·玛珑,JO MALONE LONDON,鼠尾草与海盐润肤乳液,250ml,个护家清-身体护理-润肤乳,421,494.0,494.0,421,,,9999,True,0,,,bodylotion,421.0,494.0
694cc40ff52aff0001127b47,20119103,4880035,伊丽莎白雅顿,Elizabeth Arden,【水润嘭嘭胶】90粒 时空焕活水润充盈胶囊精华液,42ml,美妆护肤-面部护肤-精华,566,763.0,763.0,423,,,9999,True,0,,,serum,423.0,763.0
694cc2149cc20b00019bc844,20108795,4870007,祖·玛珑,JO MALONE LONDON,牡丹与胭红麂绒香氛蜡烛,200g,美妆护肤-香水香氛-家居香氛,425,501.0,501.0,425,,,9999,True,0,,,fragrance,425.0,501.0
694cc2269cc20b00019bcae7,20109175,4870322,祖·玛珑,JO MALONE LONDON,蓝风铃香氛蜡烛,200g,美妆护肤-香水香氛-家居香氛,425,501.0,501.0,425,,,9999,True,0,,,fragrance,425.0,501.0
694cc2165b103b0001abd29f,20108794,4870034,祖·玛珑,JO MALONE LONDON,青柠罗勒与柑橘香氛蜡烛,柑橘香调/200g,美妆护肤-香水香氛-家居香氛,425,501.0,501.0,425,,,9999,True,0,,,fragrance,425.0,501.0
