goodsID,goodsCode,leFoxID,chineseBrandName,englishBrandName,goodsName,goodsSubName,backstageCategory,price,originalPrice,costPrice,buyPrice,lowestPrice,lowestPriceText,stock,onSale,purchaseTypeId,purchaseModeType,timestamp
694cc3c0f52aff0001126eaf,20117702,4878445,欧舒丹,L'OCCITANE,焕活舒缓微囊精华液两件装,50ml*2,美妆护肤-面部护肤-精华,854,,854,600,,,9999,True,0,,
694cc3c05b103b0001df355f,20117565,4878440,修丽可,SkinCeuticals,多肽抗皱精华液,30ml,美妆护肤-面部护肤-精华,890,581,581,520,,,9999,True,0,,
694cc3ba9cc20b00019c10eb,20117555,4878295,资生堂,SHISEIDO,红妍肌活精华露组合,,美妆护肤-面部护肤-精华,1349,2222,2222,1349,1215,买5件 低至￥1215/件,9999,True,0,,
694cc3995b103b0001df2f1c,20116436,4877589,高美蓝,TAKAMI,五重维C维E精华液,30ml,美妆护肤-面部护肤-精华,399,532,532,399,,,9999,True,0,,
694cc39156e4f1000101dfcb,20116375,4877419,科颜氏,KIEHLS,精研三酸焕肤精华,50ml,美妆护肤-面部护肤-精华,333,559,559,300,,,9999,True,0,,
694cc3885b103b0001df2d79,20116428,4877321,高美蓝,TAKAMI,角质护理精华液,60ml,美妆护肤-面部护肤-精华,450,588,588,369,,,9999,True,0,,
694cc3879cc20b00019c08c7,20116443,4877300,迪奥,DIOR,克丽丝汀花秘瑰萃玫瑰微凝珠焕活精华,50ml,美妆护肤-面部护肤-精华,2470,2600,2600,2470,,,9999,True,0,,
694cc382f52aff000112650d,20116326,4877178,修丽可,SkinCeuticals,臻白焕亮日间精华液 30ml,30ml,美妆护肤-面部护肤-精华,941,,941,900,810,买7件 低至￥810/件,9999,True,0,,
694cc3715b103b0001df2a96,20115860,4876849,茱莉蔻,JURLIQUE,草本肌源焕新双重精华,30ml,美妆护肤-面部护肤-精华,342,490,490,342,,,9999,True,0,,
694cc3709cc20b00019c0544,20115845,4876829,迪奥,DIOR,克丽丝汀花秘瑰萃光皙焕润精萃露,150ml,美妆护肤-面部护肤-精华,1232,1240,1240,1232,,,9999,True,0,,
694cc35f56e4f1000101d697,20115597,4876456,海蓝之谜,LA MER, 鎏金焕颜密集赋活精华露,30ml,美妆护肤-面部护肤-精华,4985,6108,6108,4888,4400,买2件 低至￥4400/件,9999,True,0,,
694cc34f56e4f1000101d381,20115225,4876179,娇韵诗,CLARINS,沁润奇肌保湿舒缓精华,30ml,美妆护肤-面部护肤-精华,314,500,500,314,,,9999,True,0,,
694cc3299cc20b00019bf9e2,20114347,4875387,迪奥,DIOR,花秘瑰萃微凝珠精华水,150ml,美妆护肤-面部护肤-精华,960,1040,1040,960,,,9999,True,0,,
694cc2ec5b103b0001aeadf1,20113170,4874281,修丽可,SkinCeuticals,【色修精华】植萃舒缓修复精华露,55ml,美妆护肤-面部护肤-精华,910,,910,450,,,9999,True,0,,
694cc2e75b103b0001aeace3,20112978,4874167,欧莱雅,L’ORÉAL,青春密语精华肌底液,115ml,美妆护肤-面部护肤-精华,440,605,605,199,,,9999,True,0,,
694cc2e456e4f1000101bf0e,20112999,4874080,修丽可,SkinCeuticals,B5密集保湿凝胶,55ml,美妆护肤-面部护肤-精华,1039,999,999,600,,,9999,True,0,,
694cc2dd5b103b0001aeaaf9,20112977,4873934,欧莱雅,L’ORÉAL,巴黎黑精华年轻密语新修护肌底液双支装,115ml*2,美妆护肤-面部护肤-精华,810,1115,1115,399,,,9999,True,0,,
694cc2cf9cc20b00019beb42,20112755,4873697,兰蔻,LANCOME,【塑颜三管精华】三重紧致焕白精华,50ml,美妆护肤-面部护肤-精华,641,1055,1055,610,,,9999,True,0,,
694cc2cd5b103b0001aea8dc,20112541,4873650,娇兰,GUERLAIN,帝皇蜂姿双效焕新紧塑精华露,50ml,美妆护肤-面部护肤-精华,899,1499,1499,899,810,买7件 低至￥810/件,9999,True,0,,
694cc295f52aff0001123d9d,20111222,4872546,修丽可,SkinCeuticals,果酸焕活复颜精华液 五酸精华,30ml,美妆护肤-面部护肤-精华,560,467,467,560,,,9999,True,0,,
694cc261f52aff0001123722,20110486,4871513,黛珂,DECORTÉ,智密紧颜精华液,50ml,美妆护肤-面部护肤-精华,408,659,659,408,,,9999,True,0,,
694cc22456e4f1000101a1c4,20109075,4870282,赫莲娜,HR,至美琉光恒彩精华乳,100ml,美妆护肤-面部护肤-精华,2910,3868,3868,2910,2619,买3件 低至￥2619/件,9999,True,0,,
694cc2155b103b0001abd271,20108952,4870021,理肤泉,LA ROCHE POSAY,清痘净肤细致精华乳K+ ,40ml,美妆护肤-面部护肤-精华,160,185,185,120,,,9999,True,0,,
694cc1f8f52aff00011222f2,20108236,4869441,SK-II,,肌因光蕴祛斑精华露【匀净透白 绽现清透肌肤】淡斑提亮,50ml,美妆护肤-面部护肤-精华,1283,1350,1350,990,891,买7件 低至￥891/件,9999,True,0,,
694cc1f8f52aff00011222e5,20108237,4869437,SK-II,,肌因光蕴祛斑精华露【匀净透白 绽现清透肌肤】淡斑提亮,75ml,美妆护肤-面部护肤-精华,1762,1855,1855,1350,1215,买5件 低至￥1215/件,9999,True,0,,
694cc1eaf52aff00011220ee,20107912,4869114,SK-II,,金钻臻致凝润修护精华液【滋润紧致】补水修护,50ml,美妆护肤-面部护肤-精华,2183,2465,2465,2183,1965,买3件 低至￥1965/件,9999,True,0,,
